customer_id,first_name,last_name,email,phone,city,state,country,registration_date,customer_segment
CUST005769,Robert,Sysło,robert.sysło@yahoo.com,7574357379,Pennsylvania,PA,USA,2023-12-07,Basic
CUST005770,Natan,Ayers,natan.ayers@hotmail.com,519 823 807,California,CA,USA,2024-04-07,Basic
CUST005771,Urszula,Wojewódka,urszula.wojewódka@o2.pl,+48 22 018 86 78,Michigan,MI,USA,2025-03-26,Premium
CUST005772,Kornel,Brooks,kornel.brooks@yahoo.com,(809)639-7114x776,North Carolina,NC,USA,2025-07-15,Basic
CUST005773,Troy,Fletcher,troy.fletcher@yahoo.com,783 874 751,Texas,TX,USA,2025-07-27,Premium
CUST005774,Michael,Wojsław,michael.wojsław@gmail.com,(789)499-8149,Texas,TX,USA,2024-06-05,Standard
CUST005775,Brittany,Sharp,brittany.sharp@yahoo.com,+48 604 151 700,Georgia,GA,USA,2024-09-17,Basic
CUST005776,Damian,Korab,damian.korab@gmail.com,744.610.1672x22166,North Carolina,NC,USA,2024-11-26,Basic
CUST005777,Olga,Nitkiewicz,olga.nitkiewicz@hotmail.com,+48 726 684 927,New Jersey,NJ,USA,2025-08-28,Standard
CUST005778,Ernest,Moore,ernest.moore@o2.pl,859.883.5257x890,,MI,USA,2024-07-17,Standard
CUST005779,Eliza,Whitaker,eliza.whitaker@yahoo.com,6864693417,New York,NY,USA,2025-01-08,Premium
CUST005780,Michael,Williamson,michael.williamson@hotmail.com,786.929.1581x474,NEW YORK,NY,USA,2024-11-04,Basic
CUST005781,Damian,Rząd,damian.rząd@gmail.com,001-301-501-0071x63131,Ohio,OH,USA,2025-11-05,Basic
CUST005782,Róża,Szumny,róża.szumny@gmail.com,820.842.8703,Virginia,VA,USA,2024-05-05,Standard
CUST005783,Klara,Smith,klara.smith@yahoo.com,602 965 153,Illinois,IL,USA,2024-02-28,Basic
CUST005784,Robert,Bell,robert.bell@yahoo.com,+48 511 285 502,Michigan,MI,USA,2023-12-14,Basic
CUST005785,Karen,Waters,karen.waters@yahoo.com,(514)797-4634x975,Pennsylvania,PA,USA,2026-10-04,Basic
CUST005786,Nathan,Graś,nathan.graś@hotmail.com,+48 570 711 763,Georgia,GA,USA,2024-09-28,Premium
CUST005787,Oskar,Richardson,oskar.richardson@yahoo.com,+48 572 841 295,Georgia,GA,USA,2024-07-17,Premium
CUST005788,Andrew,Hudson,andrew.hudson@yahoo.com,260.305.8945x516,Texas,TX,USA,2024-10-20,Premium
CUST005789,Nikodem,Lee,nikodem.lee@onet.pl,+48 725 547 175,Ohio,OH,USA,2025-03-11,Standard
CUST005790,Charles,Czura,charles.czura@gmail.com,001-809-304-3370,Florida,FL,USA,2024-12-17,Basic
CUST005791,Angela,Newman,angela.newman@gmail.com,+48 579 336 761,New Jersey,NJ,USA,2025-03-27,Premium
CUST005792,Oliwier,Buchholz,oliwier.buchholz@o2.pl,+48 571 571 871,Michigan,MI,USA,2026-05-31,Standard
CUST005793,Todd,Loska,todd.loska@gmail.com,539 022 793,California,CA,USA,2025-04-15,Basic
CUST005794,Emil,Kaźmierczyk,emil.kaźmierczyk@onet.pl,(936)921-3796x9311,New Jersey,NJ,USA,2026-03-24,Standard
CUST005795,Jerzy,Behrendt,jerzy.behrendt@yahoo.com,+48 799 440 333,Georgia,GA,USA,2025-08-24,Standard
CUST005796,Gary,Lyons,gary.lyons@o2.pl,9354233190,Michigan,MI,USA,2023-11-17,Basic
CUST005797,John,Best,john.best@yahoo.com,373.861.0180,North Carolina,NC,USA,2024-03-09,Standard
CUST005798,Emily,Miles,emily.miles@hotmail.com,578 676 674,Texas,TX,USA,2024-02-05,Premium
CUST005799,Melania,Woda,melania.woda@yahoo.com,(837)476-8326,Michigan,MI,USA,2025-04-19,Premium
CUST005800,Ernest,Newton,ernest.newton@yahoo.com,508 257 269,Virginia,VA,USA,2024-10-19,Premium
CUST005801,Stefan,Getka,stefan.getka@hotmail.com,32 033 56 34,North Carolina,NC,USA,2024-10-06,Standard
CUST005802,Leon,Lee,leon.lee@hotmail.com,845.803.3571x772,New York,NY,USA,2024-08-29,Standard
CUST005803,Fryderyk,White,fryderyk.white@yahoo.com,22 159 98 03,New Jersey,NJ,USA,2024-08-11,Basic
CUST005804,Sandy,Marquez,sandy.marquez@gmail.com,4267431795,Pennsylvania,PA,USA,2024-03-27,Premium
CUST005805,Tammy,Ponce,tammy.ponce@onet.pl,(652)307-4346,New York,NY,USA,2025-05-02,Basic
CUST005806,Hubert,Kaliciak,hubert.kaliciak@yahoo.com,32 388 05 28,Pennsylvania,PA,USA,2025-08-17,Standard
CUST005807,Nataniel,Ziemak,nataniel.ziemak@gmail.com,+1-590-924-7232,Michigan,MI,USA,2024-09-20,Standard
CUST005808,Bridget,Long,bridget.long@gmail.com,(555)317-0915,Michigan,MI,USA,2025-08-27,Premium
CUST005809,Jennifer,Schmidt,,+1-508-394-1572x2196,California,CA,USA,2025-10-22,Standard
CUST005810,Andrew,Janasik,andrew.janasik@yahoo.com,001-437-991-8584x6784,Texas,TX,USA,2024-01-14,Basic
CUST005811,Dorota,Strong,dorota.strong@yahoo.com,722 081 593,Pennsylvania,PA,USA,2024-04-16,Standard
CUST005812,David,Sharp,david.sharp@o2.pl,+48 736 536 520,North Carolina,NC,USA,2025-08-28,Standard
CUST005813,Ashley,Jankowicz,ashley.jankowicz@hotmail.com,+48 600 470 928,Ohio,OH,USA,2023-12-22,Premium
CUST005813,Olgierd,Szmalec,olgierd.szmalec@hotmail.com,(412)786-9820,Michigan,MI,USA,2024-03-14,Premium
CUST005815,Jeffrey,Dulewicz,jeffrey.dulewicz@yahoo.com,656-216-4131,New Jersey,NJ,USA,2024-02-19,Premium
CUST005816,David,Janduła,david.janduła@yahoo.com,+48 661 084 684,Virginia,VA,USA,2024-07-18,Basic
CUST005817,Rozalia,Kline,rozalia.kline@gmail.com,+48 505 642 324,Ohio,OH,USA,2025-09-07,Premium
CUST005818,Juliusz,Mccarthy,juliusz.mccarthy@gmail.com,+48 32 454 22 72,Florida,FL,USA,2024-02-07,Basic
CUST005819,Douglas,Wabik,douglas.wabik@yahoo.com,570 177 114,Michigan,MI,USA,2024-10-09,Premium
CUST005820,Jędrzej,Dzika,jędrzej.dzika@yahoo.com,001-518-877-3595x084,Texas,TX,USA,2024-09-28,Standard
CUST005821,Piotr,Villegas,piotr.villegas@onet.pl,22 662 23 46,NEW JERSEY,nj,USA,2025-01-09,Basic
CUST005822,Gaja,Rivera,gaja.rivera@interia.pl,+1-317-878-8600x939,Georgia,GA,USA,2024-11-12,Premium
CUST005823,Paweł,Butler,paweł.butler@yahoo.com,784 169 238,Pennsylvania,PA,USA,2025-08-11,Standard
CUST005824,Caitlin,Baker,,501.474.8383x61281,Michigan,MI,USA,2025-03-01,Standard
CUST005825,Tyler,Campbell,tyler.campbell@hotmail.com,247.353.4357x6054,Florida,FL,USA,2023-12-02,Basic
CUST005826,Witold,Złotek,witold.złotek@gmail.com,579 495 637,NORTH CAROLINA,NC,USA,2024-10-17,Basic
CUST005827,Krzysztof,Fitas,krzysztof.fitas@hotmail.com,N/A,Virginia,VA,USA,2025-05-25,Standard
CUST005828,Monika,Pachla,monika.pachla@gmail.com,+1-266-351-6166,New Jersey,NJ,USA,2026-02-11,Basic
CUST005829,Jake,Korta,jake.korta@gmail.com,(436)989-9189,Ohio,OH,USA,2024-08-01,Basic
CUST005830,Tola,Delgado,tola.delgado@onet.pl,001-620-899-1521x5956,Michigan,MI,USA,2025-07-14,Standard
CUST005831,Joe,Rząd,joe.rząd@gmail.com,(586)644-1418,New Jersey,NJ,USA,2024-09-26,Standard
CUST005832,Szymon,Kandzia,szymon.kandzia@hotmail.com,(706)243-8093x2743,Florida,FL,USA,2024-06-17,Premium
CUST005833,,Sherman,monica.sherman@gmail.com,001-640-798-9562x58944,New Jersey,NJ,USA,2024-04-12,Basic
CUST005834,Mike,Mason,mike.mason@interia.pl,734 859 007,Michigan,MI,USA,2024-10-30,Premium
CUST005835,Anita,Sykała,anita.sykała@yahoo.com,508 411 144,California,CA,USA,2025-04-01,Standard
CUST005836,Antoni,Gierek,antoni.gierek@yahoo.com,+48 22 259 13 00,Texas,TX,USA,2025-05-10,Premium
CUST005837,Diane,Kloska,diane.kloska@hotmail.com,32 558 27 53,Virginia,VA,USA,2025-06-01,Standard
CUST005838,Jeffrey,Skrobot,jeffrey.skrobot@gmail.com,+48 885 199 936,California,CA,USA,2024-11-20,Standard
CUST005839,,Panasewicz,oskar.panasewicz@yahoo.com,+48 579 561 510,Illinois,IL,USA,2024-01-05,Standard
CUST005840,Donald,Stoltman,donald.stoltman@yahoo.com,3742837768,California,CA,USA,2024-04-01,Standard
CUST005841,Malwina,Hayes,malwina.hayes@o2.pl,+48 666 088 223,Florida,FL,USA,2025-08-20,Premium
CUST005842,Anastazja,Lawrence,anastazja.lawrence@yahoo.com,+48 533 475 891,Texas,TX,USA,2024-02-16,Standard
CUST005843,Miłosz,Villanueva,miłosz.villanueva@onet.pl,352.980.9876,North Carolina,NC,USA,2025-01-29,Premium
CUST005844,Paul,Garrison,paul.garrison@yahoo.com,572 422 039,Ohio,OH,USA,2025-12-24,Standard
CUST005844,Dawid,Dawiec,dawid.dawiec@gmail.com,+48 509 452 763,Michigan,MI,USA,2025-02-05,Premium
CUST005846,Mariusz,Johnson,mariusz.johnson@onet.pl,464-458-1797,New Jersey,NJ,USA,2025-04-18,Premium
CUST005847,Kacper,Juszczuk,kacper.juszczuk@hotmail.com,+1-514-324-1303x8977,California,CA,USA,2024-08-24,Premium
CUST005848,Brian,Kozar,brian.kozar@yahoo.com,922-455-5119,Texas,TX,USA,2024-04-21,Standard
CUST005849,Tymoteusz,Kuśka,tymoteusz.kuśka@yahoo.com,+48 735 194 973,North Carolina,NC,USA,2024-04-07,Premium
CUST005850,Janice,Jordan,janice.jordan@hotmail.com,+48 572 528 318,North Carolina,NC,USA,2025-07-19,Standard
CUST005851,Melissa,Olkowicz,melissa.olkowicz@hotmail.com,640.534.7633x4759,Michigan,MI,USA,2024-04-26,Basic
CUST005852,Kalina,Orkisz,kalina.orkisz@hotmail.com,+1-805-627-0008x67643,Georgia,GA,USA,2024-07-03,Premium
CUST005853,Ignacy,Cohen,ignacy.cohen@yahoo.com,205-393-0783,Texas,TX,USA,2024-03-23,Premium
CUST005854,Agnieszka,Kurzydło,agnieszka.kurzydło@yahoo.com,4755584859,North Carolina,NC,USA,2024-05-09,Basic
CUST005855,Kacper,Wyrwich,kacper.wyrwich@yahoo.com,001-358-670-9787x2235,Pennsylvania,PA,USA,2025-02-11,Standard
CUST005856,Mieszko,Jones,mieszko.jones@gmail.com,883 157 033,Texas,tx,USA,2023-12-25,Standard
CUST005857,Juliusz,Spólnik,juliusz.spólnik@yahoo.com,884 640 303,,PA,USA,2025-10-22,Standard
CUST005858,Samuel,Szarejko,samuel.szarejko@gmail.com,722 068 947,Georgia,GA,USA,2024-12-08,Basic
CUST005859,Mateusz,Posmyk,mateusz.posmyk@o2.pl,645.391.2021x091,Illinois,IL,USA,2025-04-22,Premium
CUST005860,Kazimierz,Gorgol,kazimierz.gorgol@gmail.com,6087441686,Virginia,va,USA,2025-08-24,Basic
CUST005861,Sandra,Jarema,sandra.jarema@yahoo.com,738 728 924,Illinois,IL,USA,2024-11-03,Basic
CUST005862,Maks,Strzoda,maks.strzoda@o2.pl,508 824 621,Virginia,VA,USA,2024-07-18,Basic
CUST005863,Filip,Welch,filip.welch@gmail.com,+1-732-772-2317,Pennsylvania,PA,USA,2024-04-30,Standard
CUST005864,Tyler,Bujas,tyler.bujas@yahoo.com,537 070 963,Michigan,MI,USA,2024-09-14,Standard
CUST005864,Tracy,Craig,tracy.craig@yahoo.com,+48 531 340 950,Texas,TX,USA,2024-09-16,Basic
CUST005866,Patricia,Żuberek,patricia.żuberek@gmail.com,+48 799 686 159,California,CA,USA,2025-10-22,Basic
CUST005867,Robert,Matynia,robert.matynia@gmail.com,+1-808-611-6680,Pennsylvania,PA,USA,2023-11-24,Premium
,Karen,Hernandez,karen.hernandez@yahoo.com,+48 792 790 834,New York,NY,USA,2023-12-17,Premium
CUST005869,Sarah,Raba,sarah.raba@hotmail.com,512 034 934,Illinois,IL,USA,2024-05-15,Basic
CUST005870,Bradley,Sass,bradley.sass@gmail.com,8233103808,Florida,FL,USA,2024-09-20,Premium
CUST005871,Jeremy,Goodman,jeremy.goodman@onet.pl,(208)425-7910,Texas,TX,USA,2024-03-23,Basic
CUST005872,Lindsey,Kaufman,lindsey.kaufman@o2.pl,+48 733 624 878,California,CA,USA,2024-11-22,Standard
CUST005873,Marcel,Hansen,marcel.hansen@yahoo.com,960.566.3554x2011,California,CA,USA,2024-01-22,Premium
CUST005874,Marcel,Aguilar,marcel.aguilar@hotmail.com,342.231.5306,Pennsylvania,PA,USA,2026-08-27,Premium
CUST005875,John,Stokes,john.stokes@gmail.com,287-335-4462x5974,New Jersey,NJ,USA,2024-01-31,Basic
CUST005876,Kenneth,Howard,kenneth.howard@hotmail.com,(615)740-8356x301,Virginia,VA,USA,2024-09-07,Premium
CUST005877,Urszula,Merchel,urszula.merchel@yahoo.com,+48 539 906 251,Illinois,IL,USA,2024-08-07,Standard
CUST005878,Jodi,Weber,jodi.weber@hotmail.com,321-710-7028x836,North Carolina,NC,USA,2025-08-23,Basic
CUST005879,Heather,Loska,heather.loska@yahoo.com,509 243 148,Ohio,OH,USA,2024-12-22,Basic
CUST005880,Józef,Alvarado,józef.alvarado@yahoo.com,6416227741,Virginia,VA,USA,2025-07-20,Standard
CUST005881,Darren,Frazier,no-email,001-321-852-0009,Virginia,VA,USA,2025-05-25,Standard
CUST005882,Błażej,Kupś,błażej.kupś@yahoo.com,+48 22 789 71 27,Georgia,GA,USA,2025-02-28,Basic
CUST005883,Grzegorz,Samson,grzegorz.samson@hotmail.com,+48 538 853 768,New Jersey,NJ,USA,2025-05-23,Standard
CUST005884,Paul,Gendera,,969.437.7454x2099,New York,NY,USA,2025-03-16,Standard
CUST005885,Nela,Sydor,nela.sydor@o2.pl,+48 666 913 408,Virginia,VA,USA,2024-03-02,Basic
CUST005885,Anthony,Taylor,anthony.taylor@gmail.com,+48 22 005 78 83,Pennsylvania,PA,USA,2023-12-14,Premium
CUST005887,Emil,Duncan,emil.duncan@onet.pl,600 476 590,California,CA,USA,2024-07-30,Basic
CUST005888,Olga,Townsend,olga.townsend@gmail.com,+48 22 782 68 03,,TX,USA,2025-05-23,Premium
CUST005889,Oskar,Kupaj,oskar.kupaj@gmail.com,699 345 891,Florida,FL,USA,2024-05-02,Premium
CUST005890,Jacek,Humphrey,,608 122 647,Michigan,MI,USA,2024-06-29,Basic
CUST005891,,Grimes,albert.grimes@interia.pl,+48 574 938 827,Illinois,IL,USA,2024-04-06,Premium
CUST005892,Daniel,Mitchell,daniel.mitchell@gmail.com,895-559-2694x694,New York,NY,USA,2025-06-12,Premium
CUST005893,Kamil,Browning,kamil.browning@yahoo.com,358.681.6659,Ohio,OH,USA,2025-09-10,Standard
CUST005894,Wojciech,Schroeder,wojciech.schroeder@gmail.com,22 407 43 48,Florida,FL,USA,2024-10-18,Basic
CUST005895,Angela,Lubera,angela.lubera@onet.pl,607 622 679,Pennsylvania,PA,USA,2025-09-26,Premium
CUST005896,Danielle,Dąbkiewicz,danielle.dąbkiewicz@onet.pl,+1-811-474-1043x39260,Georgia,GA,USA,2024-09-16,Standard
CUST005897,Rozalia,Grochowina,rozalia.grochowina@gmail.com,+1-616-536-0052,California,CA,USA,2024-08-05,Basic
CUST005898,Christine,Shaw,christine.shaw@yahoo.com,665 101 321,Texas,TX,USA,2024-07-10,Standard
CUST005899,David,Czuj,david.czuj@hotmail.com,517 145 822,Pennsylvania,PA,USA,2024-04-21,Standard
CUST005900,Jared,Greene,jared.greene@hotmail.com,+1-971-201-5955x91985,Pennsylvania,PA,USA,2024-10-24,Basic
CUST005901,Deborah,Grochowina,deborah.grochowina@hotmail.com,+48 789 460 641,Georgia,GA,USA,2025-08-21,Premium
CUST005902,Józef,Skrobek,józef.skrobek@yahoo.com,512 771 369,Michigan,MI,USA,2024-01-04,Premium
CUST005903,Alex,Lewis,alex.lewis@onet.pl,5638368839,Michigan,MI,USA,2025-05-30,Premium
CUST005904,Błażej,Perka,błażej.perka@gmail.com,697 027 702,New Jersey,NJ,USA,2024-05-17,Basic
CUST005905,Michelle,Schmidt,michelle.schmidt@o2.pl,247.546.1275x05036,New Jersey,NJ,USA,2025-08-01,Basic
CUST005906,James,Walter,james.walter@o2.pl,123,California,CA,USA,2024-03-10,Basic
CUST005907,Melissa,Ślimak,melissa.ślimak@interia.pl,532 426 739,Virginia,VA,USA,2025-03-30,Standard
CUST005908,Jason,Thompson,jason.thompson@o2.pl,846.896.7160x3569,New Jersey,NJ,USA,2025-09-09,Standard
CUST005909,Aleks,Babiuch,invalid,+48 791 412 927,Georgia,GA,USA,2024-08-21,Standard
CUST005910,Oskar,Oliver,oskar.oliver@yahoo.com,+48 789 013 350,Virginia,VA,USA,2024-10-24,Premium
CUST005911,Jacek,Lee,jacek.lee@yahoo.com,456.978.7714,New Jersey,NJ,USA,2024-04-26,Basic
CUST005912,Wiktor,Cimoch,wiktor.cimoch@interia.pl,+48 726 934 453,New York,NY,USA,2025-05-04,Standard
CUST005913,Leslie,Gardner,no-email,+48 885 163 415,Texas,TX,USA,2024-07-15,Premium
CUST005914,James,Kuba,james.kuba@hotmail.com,732 892 165,Virginia,VA,USA,2025-07-30,Standard
CUST005915,Michał,Pacewicz,michał.pacewicz@gmail.com,001-950-772-3895x428,New Jersey,NJ,USA,2025-01-06,Basic
CUST005916,Jillian,Kurz,invalid,210.531.4210x6539,Illinois,IL,USA,2024-07-11,Premium
CUST005917,Olga,Fowler,olga.fowler@gmail.com,+48 570 558 935,Pennsylvania,PA,USA,2024-09-27,Basic
CUST005918,Kacper,Mitchell,kacper.mitchell@o2.pl,(464)787-3432x4923,Florida,FL,USA,2025-05-13,Basic
CUST005919,Michelle,Mytych,michelle.mytych@yahoo.com,534 578 963,North Carolina,NC,USA,2025-07-22,Premium
CUST005920,Róża,Kręcisz,róża.kręcisz@onet.pl,32 162 69 22,Illinois,IL,USA,2025-04-21,Standard
CUST005921,Rafał,Berg,rafał.berg@onet.pl,976.531.2042x6285,Georgia,GA,USA,2024-07-06,Basic
CUST005922,Ida,Dąbrówka,ida.dąbrówka@interia.pl,532 180 240,Virginia,VA,USA,2025-03-10,Basic
CUST005923,Robert,Becker,robert.becker@gmail.com,32 195 93 28,Florida,FL,USA,2025-01-08,Premium
CUST005924,Kamila,Małyszka,kamila.małyszka@gmail.com,+48 690 231 499,Illinois,IL,USA,2024-01-26,Premium
CUST005925,Lidia,Rakus,lidia.rakus@gmail.com,+48 790 231 628,Michigan,MI,USA,2025-03-23,Standard
CUST005926,Daniel,Charles,daniel.charles@yahoo.com,600 811 979,Illinois,IL,USA,2025-06-27,Basic
CUST005927,Tracy,Leśna,tracy.leśna@hotmail.com,+48 729 735 882,Georgia,GA,USA,2025-02-26,Basic
CUST005928,Ryan,Lawrence,ryan.lawrence@gmail.com,515 357 225,California,CA,USA,2025-06-22,Premium
CUST005929,James,Fojt,james.fojt@yahoo.com,660 419 797,Michigan,MI,USA,2025-09-29,Basic
CUST005930,Bartek,Jones,bartek.jones@hotmail.com,608 194 659,Texas,TX,USA,2023-11-21,Basic
CUST005931,Jessica,Potoczek,,001-870-591-2569x525,California,CA,USA,2024-11-12,Premium
CUST005932,Kristina,Franik,kristina.franik@hotmail.com,+48 603 157 815,New Jersey,NJ,USA,2024-09-16,Basic
CUST005933,Fabian,Ziarek,fabian.ziarek@gmail.com,+1-991-707-9446,North Carolina,NC,USA,2025-10-31,Standard
CUST005934,Kevin,Goworek,kevin.goworek@yahoo.com,+1-746-590-2330x52179,Florida,FL,USA,2024-02-26,Standard
CUST005935,Karina,Sudnik,karina.sudnik@yahoo.com,225-370-2658,Pennsylvania,PA,USA,2024-06-30,Premium
CUST005936,Nikodem,Janoszek,nikodem.janoszek@interia.pl,(479)524-8196x6842,North Carolina,NC,USA,2025-07-08,Basic
,Jacob,Gołofit,jacob.gołofit@gmail.com,885 979 063,Texas,TX,USA,2025-05-03,Basic
CUST005938,Sean,York,sean.york@gmail.com,524.382.3688,California,CA,USA,2024-11-22,Premium
CUST005939,Elizabeth,Jennings,elizabeth.jennings@yahoo.com,518 344 744,Ohio,OH,USA,2024-12-14,Basic
CUST005940,Bianka,Oconnell,bianka.oconnell@hotmail.com,(571)634-8814x8442,New York,NY,USA,2025-11-14,Basic
,Amanda,Perry,amanda.perry@onet.pl,269.704.2605,New York,NY,USA,2024-03-17,Standard
CUST005942,Kristina,Rudolf,kristina.rudolf@hotmail.com,746-882-5706,Georgia,GA,USA,2024-03-23,Basic
CUST005943,Jay,Kozubal,jay.kozubal@interia.pl,+1-491-247-9081x58939,New Jersey,NJ,USA,2025-11-09,Standard
CUST005944,Maksymilian,Greszta,maksymilian.greszta@gmail.com,(332)835-9279,North Carolina,NC,USA,2023-12-24,Basic
CUST005945,James,Cox,james.cox@interia.pl,(238)350-9929,New Jersey,NJ,USA,2025-04-13,Premium
CUST005946,Janina,Jaje,janina.jaje@yahoo.com,(525)929-1877x34220,Virginia,VA,USA,2025-05-31,Basic
CUST005947,Dwayne,Watras,dwayne.watras@onet.pl,+48 786 775 957,New Jersey,NJ,USA,2023-11-17,Basic
CUST005948,Rebecca,Cox,rebecca.cox@interia.pl,001-237-939-1266x269,Florida,FL,USA,2024-08-17,Basic
CUST005949,Melissa,Schmitt,melissa.schmitt@yahoo.com,+1-554-344-4452x37646,New York,NY,USA,2024-02-11,Premium
CUST005949,Dominik,Fularczyk,dominik.fularczyk@o2.pl,724 440 923,Illinois,IL,USA,2025-08-18,Premium
CUST005951,Pamela,Fikus,pamela.fikus@gmail.com,614.724.4761x770,New Jersey,NJ,USA,2024-08-13,Premium
CUST005952,Jonathan,Szarzec,jonathan.szarzec@onet.pl,(209)630-4821x3347,Michigan,MI,USA,2024-06-07,Standard
CUST005953,Vickie,Pace,vickie.pace@gmail.com,737 492 671,CALIFORNIA,CA,USA,2024-03-27,Basic
CUST005954,Alicia,Nasiadka,alicia.nasiadka@o2.pl,001-483-942-4110x5888,California,CA,USA,2024-05-24,Premium
CUST005955,Mallory,Hamrol,mallory.hamrol@hotmail.com,+48 576 840 938,New Jersey,NJ,USA,2024-01-09,Basic
CUST005956,Ryan,Goodman,ryan.goodman@yahoo.com,519 325 145,Virginia,VA,USA,2024-02-23,Premium
CUST005957,Emily,Bączkiewicz,emily.bączkiewicz@interia.pl,2709141278,Georgia,GA,USA,2024-11-26,Standard
CUST005958,Catherine,Cader,catherine.cader@gmail.com,530.663.4436x2990,Virginia,VA,USA,2024-01-27,Basic
CUST005959,Eric,Worach,test@,620.351.5853x315,Michigan,MI,USA,2025-09-27,Basic
CUST005960,Krystyna,Gonzalez,krystyna.gonzalez@gmail.com,2835086899,Georgia,GA,USA,2024-04-13,Premium
CUST005961,Antoni,Webster,antoni.webster@onet.pl,602 359 366,Michigan,MI,USA,2026-02-22,Premium
CUST005962,Dana,Anderson,dana.anderson@hotmail.com,+48 732 545 684,California,CA,USA,2025-01-24,Premium
CUST005963,Julia,Marshall,julia.marshall@gmail.com,+48 32 241 98 75,New Jersey,NJ,USA,2024-03-01,Premium
CUST005964,Rebecca,Dziarmaga,rebecca.dziarmaga@interia.pl,601 426 774,California,CA,USA,2024-01-31,Premium
CUST005965,Elizabeth,Szymaniuk,elizabeth.szymaniuk@interia.pl,001-885-582-4305x5818,New Jersey,NJ,USA,2026-04-10,Standard
CUST005966,Nicole,Frost,nicole.frost@gmail.com,886 269 226,New Jersey,NJ,USA,2024-03-08,Premium
CUST005967,,Perez,gregory.perez@yahoo.com,+48 789 792 702,Michigan,MI,USA,2024-11-13,Premium
CUST005968,,Baker,claudia.baker@hotmail.com,(704)976-3944,Ohio,OH,USA,2025-07-03,Premium
CUST005969,Paul,Waller,paul.waller@o2.pl,+48 579 272 599,New York,NY,USA,2025-01-30,Premium
CUST005970,Jakub,Porter,jakub.porter@hotmail.com,+48 512 217 146,New York,NY,USA,2024-05-27,Standard
CUST005971,Amber,Edwards,amber.edwards@yahoo.com,+1-691-346-2189,,PA,USA,2025-01-04,Standard
CUST005972,Leonard,Bowman,leonard.bowman@interia.pl,+48 720 766 993,Florida,FL,USA,2025-10-26,Basic
CUST005973,Ksawery,Harmon,ksawery.harmon@onet.pl,888 391 873,Florida,FL,USA,2025-06-28,Premium
CUST005974,Joseph,Krzysztofek,joseph.krzysztofek@yahoo.com,664.990.3791x894,Florida,FL,USA,2024-10-17,Standard
CUST005975,Natan,Wojtanowicz,natan.wojtanowicz@gmail.com,349-475-9935x38496,Florida,FL,USA,2024-07-13,Basic
CUST005976,Jacob,Bełz,jacob.bełz@hotmail.com,+1-578-311-6259,Texas,TX,USA,2026-01-14,Basic
CUST005977,Kirsten,Craig,kirsten.craig@hotmail.com,+48 736 107 464,Illinois,IL,USA,2024-04-19,Basic
CUST005978,Alex,Smutek,,32 865 78 29,Illinois,IL,USA,2024-10-15,Premium
CUST005979,Malwina,Szajda,malwina.szajda@yahoo.com,910.425.5084x32344,,NY,USA,2025-07-08,Basic
CUST005980,Arkadiusz,Hadam,arkadiusz.hadam@yahoo.com,001-216-617-0846,North Carolina,NC,USA,2024-09-01,Premium
CUST005981,Dagmara,Solis,dagmara.solis@yahoo.com,+1-501-433-9590x75411,New York,NY,USA,2024-02-08,Basic
CUST005982,Katherine,Raszkiewicz,katherine.raszkiewicz@yahoo.com,298-490-4190x2511,Texas,TX,USA,2025-09-26,Premium
CUST005983,Jacob,Zegadło,jacob.zegadło@yahoo.com,606 877 207,Ohio,OH,USA,2025-02-20,Premium
CUST005984,Rozalia,Kelly,user@domain,+48 881 733 871,Michigan,MI,USA,2024-11-28,Standard
CUST005985,William,Cieniuch,william.cieniuch@gmail.com,(987)463-7730x60361,California,CA,USA,2023-11-23,Basic
CUST005986,Adrianna,Jeżyk,adrianna.jeżyk@gmail.com,+48 795 288 209,New York,NY,USA,2023-12-26,Premium
CUST005987,Norbert,Rivera,norbert.rivera@hotmail.com,517 919 158,Michigan,MI,USA,2025-07-20,Basic
CUST005988,Maurycy,Green,maurycy.green@gmail.com,+48 537 521 082,Virginia,VA,USA,2025-01-21,Basic
CUST005989,Bruno,Thompson,bruno.thompson@o2.pl,+1-919-716-0912x689,New York,NY,USA,2025-01-15,Premium
CUST005990,,Allison,przemysław.allison@yahoo.com,001-786-358-2713x3676,Georgia,GA,USA,2025-02-10,Premium
CUST005991,Teresa,Milka,teresa.milka@hotmail.com,001-991-559-7781x46589,Ohio,OH,USA,2024-08-05,Standard
CUST005992,Stephen,Olson,stephen.olson@hotmail.com,001-875-799-2304,North Carolina,NC,USA,2024-04-23,Standard
CUST005993,Christopher,Dudkowiak,christopher.dudkowiak@hotmail.com,001-697-520-6881x479,Texas,TX,USA,2025-03-08,Premium
CUST005994,Aleks,Kornet,aleks.kornet@hotmail.com,+48 608 081 261,Illinois,IL,USA,2024-10-18,Premium
CUST005995,Michelle,Bartuś,michelle.bartuś@yahoo.com,570 175 167,Texas,TX,USA,2025-06-11,Premium
,Kelly,Heath,kelly.heath@yahoo.com,759.411.0141,Georgia,GA,USA,2025-08-06,Standard
CUST005997,Ashley,Ortiz,,601 304 404,Michigan,MI,USA,2025-09-28,Standard
CUST005997,Gaja,Rodzeń,gaja.rodzeń@hotmail.com,+48 699 123 767,Georgia,GA,USA,2024-02-24,Premium
,Mark,Jaśko,mark.jaśko@hotmail.com,2548837469,Michigan,MI,USA,2024-11-14,Standard
